participant,trial_number,stimulus,trial_type,target_trial,surveillance_correct_response
158,1,stimuli/filler14.jpg,filler,FALSE,None
158,2,stimuli/target2_4.jpg,target,TRUE,space
158,3,stimuli/filler46.jpg,filler,FALSE,None
158,4,stimuli/filler33.jpg,filler,FALSE,None
158,5,stimuli/filler51.jpg,filler,FALSE,None
158,6,stimuli/target2_2.jpg,target,TRUE,space
158,7,stimuli/filler23.jpg,filler,FALSE,None
158,8,stimuli/filler27.jpg,filler,FALSE,None
158,9,stimuli/filler30.jpg,filler,FALSE,None
158,10,stimuli/blank.jpg,blank,FALSE,None
158,11,stimuli/cs1_pos7.jpg,CSUS,FALSE,None
158,12,stimuli/blank.jpg,blank,FALSE,None
158,13,stimuli/filler6.jpg,filler,FALSE,None
158,14,stimuli/filler10.jpg,filler,FALSE,None
158,15,stimuli/filler29.jpg,filler,FALSE,None
158,16,stimuli/target2_1.jpg,target,TRUE,space
158,17,stimuli/filler32.jpg,filler,FALSE,None
158,18,stimuli/filler17.jpg,filler,FALSE,None
158,19,stimuli/filler16.jpg,filler,FALSE,None
158,20,stimuli/blank.jpg,blank,FALSE,None
158,21,stimuli/cs2_neg1.jpg,CSUS,FALSE,None
158,22,stimuli/blank.jpg,blank,FALSE,None
158,23,stimuli/filler3.jpg,filler,FALSE,None
158,24,stimuli/filler50.jpg,filler,FALSE,None
158,25,stimuli/target2_3.jpg,target,TRUE,space
158,26,stimuli/filler24.jpg,filler,FALSE,None
158,27,stimuli/filler28.jpg,filler,FALSE,None
158,28,stimuli/filler34.jpg,filler,FALSE,None
158,29,stimuli/filler5.jpg,filler,FALSE,None
158,30,stimuli/blank.jpg,blank,FALSE,None
158,31,stimuli/cs1_pos17.jpg,CSUS,FALSE,None
158,32,stimuli/blank.jpg,blank,FALSE,None
158,33,stimuli/filler49.jpg,filler,FALSE,None
158,34,stimuli/filler2.jpg,filler,FALSE,None
158,35,stimuli/filler15.jpg,filler,FALSE,None
158,36,stimuli/filler8.jpg,filler,FALSE,None
158,37,stimuli/filler9.jpg,filler,FALSE,None
158,38,stimuli/filler39.jpg,filler,FALSE,None
158,39,stimuli/filler37.jpg,filler,FALSE,None
158,40,stimuli/blank.jpg,blank,FALSE,None
158,41,stimuli/cs2_neg18.jpg,CSUS,FALSE,None
158,42,stimuli/blank.jpg,blank,FALSE,None
158,43,stimuli/target2_10.jpg,target,TRUE,space
158,44,stimuli/filler43.jpg,filler,FALSE,None
158,45,stimuli/filler42.jpg,filler,FALSE,None
158,46,stimuli/target2_8.jpg,target,TRUE,space
158,47,stimuli/filler31.jpg,filler,FALSE,None
158,48,stimuli/filler41.jpg,filler,FALSE,None
158,49,stimuli/filler48.jpg,filler,FALSE,None
158,50,stimuli/blank.jpg,blank,FALSE,None
158,51,stimuli/cs1_pos15.jpg,CSUS,FALSE,None
158,52,stimuli/blank.jpg,blank,FALSE,None
158,53,stimuli/target2_9.jpg,target,TRUE,space
158,54,stimuli/filler12.jpg,filler,FALSE,None
158,55,stimuli/filler22.jpg,filler,FALSE,None
158,56,stimuli/target2_6.jpg,target,TRUE,space
158,57,stimuli/filler18.jpg,filler,FALSE,None
158,58,stimuli/filler1.jpg,filler,FALSE,None
158,59,stimuli/filler7.jpg,filler,FALSE,None
158,60,stimuli/blank.jpg,blank,FALSE,None
158,61,stimuli/cs2_neg5.jpg,CSUS,FALSE,None
158,62,stimuli/blank.jpg,blank,FALSE,None
158,63,stimuli/filler45.jpg,filler,FALSE,None
158,64,stimuli/filler21.jpg,filler,FALSE,None
158,65,stimuli/filler25.jpg,filler,FALSE,None
158,66,stimuli/filler19.jpg,filler,FALSE,None
158,67,stimuli/filler4.jpg,filler,FALSE,None
158,68,stimuli/filler36.jpg,filler,FALSE,None
158,69,stimuli/filler52.jpg,filler,FALSE,None
158,70,stimuli/blank.jpg,blank,FALSE,None
158,71,stimuli/cs1_pos13.jpg,CSUS,FALSE,None
158,72,stimuli/blank.jpg,blank,FALSE,None
158,73,stimuli/filler26.jpg,filler,FALSE,None
158,74,stimuli/filler13.jpg,filler,FALSE,None
158,75,stimuli/filler47.jpg,filler,FALSE,None
158,76,stimuli/target2_7.jpg,target,TRUE,space
158,77,stimuli/filler38.jpg,filler,FALSE,None
158,78,stimuli/filler44.jpg,filler,FALSE,None
158,79,stimuli/filler20.jpg,filler,FALSE,None
158,80,stimuli/blank.jpg,blank,FALSE,None
158,81,stimuli/cs2_neg7.jpg,CSUS,FALSE,None
158,82,stimuli/blank.jpg,blank,FALSE,None
158,83,stimuli/filler35.jpg,filler,FALSE,None
158,84,stimuli/target2_5.jpg,target,TRUE,space
158,85,stimuli/filler40.jpg,filler,FALSE,None
158,86,stimuli/filler11.jpg,filler,FALSE,None
