participant,trial_number,stimulus,trial_type,target_trial,surveillance_correct_response
74,1,stimuli/filler8.jpg,filler,FALSE,None
74,2,stimuli/filler38.jpg,filler,FALSE,None
74,3,stimuli/filler23.jpg,filler,FALSE,None
74,4,stimuli/filler45.jpg,filler,FALSE,None
74,5,stimuli/filler11.jpg,filler,FALSE,None
74,6,stimuli/filler18.jpg,filler,FALSE,None
74,7,stimuli/target5_6.jpg,target,TRUE,space
74,8,stimuli/filler1.jpg,filler,FALSE,None
74,9,stimuli/target5_9.jpg,target,TRUE,space
74,10,stimuli/blank.jpg,blank,FALSE,None
74,11,stimuli/cs1_neg19.jpg,CSUS,FALSE,None
74,12,stimuli/blank.jpg,blank,FALSE,None
74,13,stimuli/filler16.jpg,filler,FALSE,None
74,14,stimuli/filler40.jpg,filler,FALSE,None
74,15,stimuli/target5_7.jpg,target,TRUE,space
74,16,stimuli/filler13.jpg,filler,FALSE,None
74,17,stimuli/target5_10.jpg,target,TRUE,space
74,18,stimuli/filler28.jpg,filler,FALSE,None
74,19,stimuli/filler22.jpg,filler,FALSE,None
74,20,stimuli/blank.jpg,blank,FALSE,None
74,21,stimuli/cs2_pos20.jpg,CSUS,FALSE,None
74,22,stimuli/blank.jpg,blank,FALSE,None
74,23,stimuli/filler17.jpg,filler,FALSE,None
74,24,stimuli/filler4.jpg,filler,FALSE,None
74,25,stimuli/filler15.jpg,filler,FALSE,None
74,26,stimuli/filler42.jpg,filler,FALSE,None
74,27,stimuli/filler2.jpg,filler,FALSE,None
74,28,stimuli/filler41.jpg,filler,FALSE,None
74,29,stimuli/filler43.jpg,filler,FALSE,None
74,30,stimuli/blank.jpg,blank,FALSE,None
74,31,stimuli/cs1_neg13.jpg,CSUS,FALSE,None
74,32,stimuli/blank.jpg,blank,FALSE,None
74,33,stimuli/filler34.jpg,filler,FALSE,None
74,34,stimuli/filler46.jpg,filler,FALSE,None
74,35,stimuli/filler26.jpg,filler,FALSE,None
74,36,stimuli/target5_4.jpg,target,TRUE,space
74,37,stimuli/filler39.jpg,filler,FALSE,None
74,38,stimuli/filler47.jpg,filler,FALSE,None
74,39,stimuli/target5_3.jpg,target,TRUE,space
74,40,stimuli/blank.jpg,blank,FALSE,None
74,41,stimuli/cs2_pos11.jpg,CSUS,FALSE,None
74,42,stimuli/blank.jpg,blank,FALSE,None
74,43,stimuli/filler49.jpg,filler,FALSE,None
74,44,stimuli/filler3.jpg,filler,FALSE,None
74,45,stimuli/target5_1.jpg,target,TRUE,space
74,46,stimuli/filler10.jpg,filler,FALSE,None
74,47,stimuli/filler14.jpg,filler,FALSE,None
74,48,stimuli/filler33.jpg,filler,FALSE,None
74,49,stimuli/filler37.jpg,filler,FALSE,None
74,50,stimuli/blank.jpg,blank,FALSE,None
74,51,stimuli/cs1_neg14.jpg,CSUS,FALSE,None
74,52,stimuli/blank.jpg,blank,FALSE,None
74,53,stimuli/filler44.jpg,filler,FALSE,None
74,54,stimuli/target5_8.jpg,target,TRUE,space
74,55,stimuli/filler35.jpg,filler,FALSE,None
74,56,stimuli/filler25.jpg,filler,FALSE,None
74,57,stimuli/filler31.jpg,filler,FALSE,None
74,58,stimuli/filler24.jpg,filler,FALSE,None
74,59,stimuli/filler27.jpg,filler,FALSE,None
74,60,stimuli/blank.jpg,blank,FALSE,None
74,61,stimuli/cs2_pos7.jpg,CSUS,FALSE,None
74,62,stimuli/blank.jpg,blank,FALSE,None
74,63,stimuli/filler12.jpg,filler,FALSE,None
74,64,stimuli/filler29.jpg,filler,FALSE,None
74,65,stimuli/filler30.jpg,filler,FALSE,None
74,66,stimuli/filler32.jpg,filler,FALSE,None
74,67,stimuli/filler20.jpg,filler,FALSE,None
74,68,stimuli/filler19.jpg,filler,FALSE,None
74,69,stimuli/filler5.jpg,filler,FALSE,None
74,70,stimuli/blank.jpg,blank,FALSE,None
74,71,stimuli/cs1_neg13.jpg,CSUS,FALSE,None
74,72,stimuli/blank.jpg,blank,FALSE,None
74,73,stimuli/filler51.jpg,filler,FALSE,None
74,74,stimuli/filler48.jpg,filler,FALSE,None
74,75,stimuli/filler50.jpg,filler,FALSE,None
74,76,stimuli/filler52.jpg,filler,FALSE,None
74,77,stimuli/filler6.jpg,filler,FALSE,None
74,78,stimuli/filler7.jpg,filler,FALSE,None
74,79,stimuli/filler21.jpg,filler,FALSE,None
74,80,stimuli/blank.jpg,blank,FALSE,None
74,81,stimuli/cs2_pos1.jpg,CSUS,FALSE,None
74,82,stimuli/blank.jpg,blank,FALSE,None
74,83,stimuli/filler36.jpg,filler,FALSE,None
74,84,stimuli/target5_2.jpg,target,TRUE,space
74,85,stimuli/filler9.jpg,filler,FALSE,None
74,86,stimuli/target5_5.jpg,target,TRUE,space
