participant,trial_number,evaluation_stimulus,trial_type,left_stimulus,right_stimulus,evaluation_response_indicating_CS1_preferred
107,1,stimuli/evaluation_stimuli_filler_5.jpg,filler,f,t,None
107,2,stimuli/evaluation_stimuli_filler_16.jpg,filler,t,t,None
107,3,stimuli/evaluation_stimuli_CS_1.jpg,CS,CS1,CS2,e
107,4,stimuli/evaluation_stimuli_filler_7.jpg,filler,t,f,None
107,5,stimuli/evaluation_stimuli_filler_3.jpg,filler,f,t,None
107,6,stimuli/evaluation_stimuli_CS_7.jpg,CS,f,CS2,e
107,7,stimuli/evaluation_stimuli_filler_13.jpg,filler,t,t,None
107,8,stimuli/evaluation_stimuli_filler_20.jpg,filler,t,t,None
107,9,stimuli/evaluation_stimuli_CS_3.jpg,CS,CS1,t,e
107,10,stimuli/evaluation_stimuli_filler_18.jpg,filler,t,f,None
107,11,stimuli/evaluation_stimuli_filler_9.jpg,filler,t,t,None
107,12,stimuli/evaluation_stimuli_CS_6.jpg,CS,CS2,t,i
107,13,stimuli/evaluation_stimuli_filler_6.jpg,filler,f,t,None
107,14,stimuli/evaluation_stimuli_filler_17.jpg,filler,t,t,None
107,15,stimuli/evaluation_stimuli_CS_5.jpg,CS,CS2,t,i
107,16,stimuli/evaluation_stimuli_filler_15.jpg,filler,t,f,None
107,17,stimuli/evaluation_stimuli_filler_10.jpg,filler,t,t,None
107,18,stimuli/evaluation_stimuli_CS_4.jpg,CS,CS2,CS1,i
107,19,stimuli/evaluation_stimuli_filler_1.jpg,filler,f,t,None
107,20,stimuli/evaluation_stimuli_filler_11.jpg,filler,t,f,None
107,21,stimuli/evaluation_stimuli_CS_9.jpg,CS,t,CS1,i
107,22,stimuli/evaluation_stimuli_filler_4.jpg,filler,f,f,None
107,23,stimuli/evaluation_stimuli_filler_14.jpg,filler,t,t,None
107,24,stimuli/evaluation_stimuli_CS_8.jpg,CS,t,CS1,i
107,25,stimuli/evaluation_stimuli_filler_19.jpg,filler,t,t,None
107,26,stimuli/evaluation_stimuli_filler_2.jpg,filler,f,t,None
107,27,stimuli/evaluation_stimuli_CS_2.jpg,CS,CS1,f,e
107,28,stimuli/evaluation_stimuli_filler_8.jpg,filler,t,f,None
107,29,stimuli/evaluation_stimuli_filler_12.jpg,filler,t,t,None
107,30,stimuli/evaluation_stimuli_CS_10.jpg,CS,t,CS2,e
