participant,trial_number,evaluation_stimulus,trial_type,left_stimulus,right_stimulus,evaluation_response_indicating_CS1_preferred
223,1,stimuli/evaluation_stimuli_filler_18.jpg,filler,t,f,None
223,2,stimuli/evaluation_stimuli_filler_14.jpg,filler,t,t,None
223,3,stimuli/evaluation_stimuli_CS_3.jpg,CS,CS1,t,e
223,4,stimuli/evaluation_stimuli_filler_1.jpg,filler,f,t,None
223,5,stimuli/evaluation_stimuli_filler_5.jpg,filler,f,t,None
223,6,stimuli/evaluation_stimuli_CS_5.jpg,CS,CS2,t,i
223,7,stimuli/evaluation_stimuli_filler_19.jpg,filler,t,t,None
223,8,stimuli/evaluation_stimuli_filler_6.jpg,filler,f,t,None
223,9,stimuli/evaluation_stimuli_CS_2.jpg,CS,CS1,f,e
223,10,stimuli/evaluation_stimuli_filler_10.jpg,filler,t,t,None
223,11,stimuli/evaluation_stimuli_filler_8.jpg,filler,t,f,None
223,12,stimuli/evaluation_stimuli_CS_9.jpg,CS,t,CS1,i
223,13,stimuli/evaluation_stimuli_filler_9.jpg,filler,t,t,None
223,14,stimuli/evaluation_stimuli_filler_3.jpg,filler,f,t,None
223,15,stimuli/evaluation_stimuli_CS_7.jpg,CS,f,CS2,e
223,16,stimuli/evaluation_stimuli_filler_16.jpg,filler,t,t,None
223,17,stimuli/evaluation_stimuli_filler_4.jpg,filler,f,f,None
223,18,stimuli/evaluation_stimuli_CS_6.jpg,CS,CS2,t,i
223,19,stimuli/evaluation_stimuli_filler_15.jpg,filler,t,f,None
223,20,stimuli/evaluation_stimuli_filler_20.jpg,filler,t,t,None
223,21,stimuli/evaluation_stimuli_CS_4.jpg,CS,CS2,CS1,i
223,22,stimuli/evaluation_stimuli_filler_2.jpg,filler,f,t,None
223,23,stimuli/evaluation_stimuli_filler_12.jpg,filler,t,t,None
223,24,stimuli/evaluation_stimuli_CS_10.jpg,CS,t,CS2,e
223,25,stimuli/evaluation_stimuli_filler_17.jpg,filler,t,t,None
223,26,stimuli/evaluation_stimuli_filler_7.jpg,filler,t,f,None
223,27,stimuli/evaluation_stimuli_CS_1.jpg,CS,CS1,CS2,e
223,28,stimuli/evaluation_stimuli_filler_13.jpg,filler,t,t,None
223,29,stimuli/evaluation_stimuli_filler_11.jpg,filler,t,f,None
223,30,stimuli/evaluation_stimuli_CS_8.jpg,CS,t,CS1,i
