participant,trial_number,evaluation_stimulus,trial_type,left_stimulus,right_stimulus,evaluation_response_indicating_CS1_preferred
214,1,stimuli/evaluation_stimuli_filler_13.jpg,filler,t,t,None
214,2,stimuli/evaluation_stimuli_filler_16.jpg,filler,t,t,None
214,3,stimuli/evaluation_stimuli_CS_5.jpg,CS,CS2,t,i
214,4,stimuli/evaluation_stimuli_filler_10.jpg,filler,t,t,None
214,5,stimuli/evaluation_stimuli_filler_14.jpg,filler,t,t,None
214,6,stimuli/evaluation_stimuli_CS_1.jpg,CS,CS1,CS2,e
214,7,stimuli/evaluation_stimuli_filler_8.jpg,filler,t,f,None
214,8,stimuli/evaluation_stimuli_filler_4.jpg,filler,f,f,None
214,9,stimuli/evaluation_stimuli_CS_7.jpg,CS,f,CS2,e
214,10,stimuli/evaluation_stimuli_filler_2.jpg,filler,f,t,None
214,11,stimuli/evaluation_stimuli_filler_17.jpg,filler,t,t,None
214,12,stimuli/evaluation_stimuli_CS_4.jpg,CS,CS2,CS1,i
214,13,stimuli/evaluation_stimuli_filler_5.jpg,filler,f,t,None
214,14,stimuli/evaluation_stimuli_filler_11.jpg,filler,t,f,None
214,15,stimuli/evaluation_stimuli_CS_6.jpg,CS,CS2,t,i
214,16,stimuli/evaluation_stimuli_filler_15.jpg,filler,t,f,None
214,17,stimuli/evaluation_stimuli_filler_7.jpg,filler,t,f,None
214,18,stimuli/evaluation_stimuli_CS_8.jpg,CS,t,CS1,i
214,19,stimuli/evaluation_stimuli_filler_20.jpg,filler,t,t,None
214,20,stimuli/evaluation_stimuli_filler_3.jpg,filler,f,t,None
214,21,stimuli/evaluation_stimuli_CS_3.jpg,CS,CS1,t,e
214,22,stimuli/evaluation_stimuli_filler_19.jpg,filler,t,t,None
214,23,stimuli/evaluation_stimuli_filler_12.jpg,filler,t,t,None
214,24,stimuli/evaluation_stimuli_CS_9.jpg,CS,t,CS1,i
214,25,stimuli/evaluation_stimuli_filler_18.jpg,filler,t,f,None
214,26,stimuli/evaluation_stimuli_filler_6.jpg,filler,f,t,None
214,27,stimuli/evaluation_stimuli_CS_2.jpg,CS,CS1,f,e
214,28,stimuli/evaluation_stimuli_filler_9.jpg,filler,t,t,None
214,29,stimuli/evaluation_stimuli_filler_1.jpg,filler,f,t,None
214,30,stimuli/evaluation_stimuli_CS_10.jpg,CS,t,CS2,e
