participant,trial_number,evaluation_stimulus,trial_type,left_stimulus,right_stimulus,evaluation_response_indicating_CS1_preferred
247,1,stimuli/evaluation_stimuli_filler_18.jpg,filler,t,f,None
247,2,stimuli/evaluation_stimuli_filler_10.jpg,filler,t,t,None
247,3,stimuli/evaluation_stimuli_CS_5.jpg,CS,CS2,t,i
247,4,stimuli/evaluation_stimuli_filler_14.jpg,filler,t,t,None
247,5,stimuli/evaluation_stimuli_filler_5.jpg,filler,f,t,None
247,6,stimuli/evaluation_stimuli_CS_3.jpg,CS,CS1,t,e
247,7,stimuli/evaluation_stimuli_filler_2.jpg,filler,f,t,None
247,8,stimuli/evaluation_stimuli_filler_20.jpg,filler,t,t,None
247,9,stimuli/evaluation_stimuli_CS_6.jpg,CS,CS2,t,i
247,10,stimuli/evaluation_stimuli_filler_6.jpg,filler,f,t,None
247,11,stimuli/evaluation_stimuli_filler_7.jpg,filler,t,f,None
247,12,stimuli/evaluation_stimuli_CS_2.jpg,CS,CS1,f,e
247,13,stimuli/evaluation_stimuli_filler_16.jpg,filler,t,t,None
247,14,stimuli/evaluation_stimuli_filler_11.jpg,filler,t,f,None
247,15,stimuli/evaluation_stimuli_CS_10.jpg,CS,t,CS2,e
247,16,stimuli/evaluation_stimuli_filler_15.jpg,filler,t,f,None
247,17,stimuli/evaluation_stimuli_filler_4.jpg,filler,f,f,None
247,18,stimuli/evaluation_stimuli_CS_4.jpg,CS,CS2,CS1,i
247,19,stimuli/evaluation_stimuli_filler_13.jpg,filler,t,t,None
247,20,stimuli/evaluation_stimuli_filler_1.jpg,filler,f,t,None
247,21,stimuli/evaluation_stimuli_CS_9.jpg,CS,t,CS1,i
247,22,stimuli/evaluation_stimuli_filler_8.jpg,filler,t,f,None
247,23,stimuli/evaluation_stimuli_filler_3.jpg,filler,f,t,None
247,24,stimuli/evaluation_stimuli_CS_7.jpg,CS,f,CS2,e
247,25,stimuli/evaluation_stimuli_filler_12.jpg,filler,t,t,None
247,26,stimuli/evaluation_stimuli_filler_19.jpg,filler,t,t,None
247,27,stimuli/evaluation_stimuli_CS_1.jpg,CS,CS1,CS2,e
247,28,stimuli/evaluation_stimuli_filler_9.jpg,filler,t,t,None
247,29,stimuli/evaluation_stimuli_filler_17.jpg,filler,t,t,None
247,30,stimuli/evaluation_stimuli_CS_8.jpg,CS,t,CS1,i
