participant,trial_number,stimulus,trial_type,target_trial,surveillance_correct_response
23,1,stimuli/filler43.jpg,filler,FALSE,None
23,2,stimuli/filler1.jpg,filler,FALSE,None
23,3,stimuli/filler47.jpg,filler,FALSE,None
23,4,stimuli/filler7.jpg,filler,FALSE,None
23,5,stimuli/filler48.jpg,filler,FALSE,None
23,6,stimuli/target4_7.jpg,target,TRUE,space
23,7,stimuli/filler13.jpg,filler,FALSE,None
23,8,stimuli/filler14.jpg,filler,FALSE,None
23,9,stimuli/filler41.jpg,filler,FALSE,None
23,10,stimuli/blank.jpg,blank,FALSE,None
23,11,stimuli/cs1_pos19.jpg,CSUS,FALSE,None
23,12,stimuli/blank.jpg,blank,FALSE,None
23,13,stimuli/filler39.jpg,filler,FALSE,None
23,14,stimuli/filler36.jpg,filler,FALSE,None
23,15,stimuli/filler23.jpg,filler,FALSE,None
23,16,stimuli/filler8.jpg,filler,FALSE,None
23,17,stimuli/filler49.jpg,filler,FALSE,None
23,18,stimuli/filler42.jpg,filler,FALSE,None
23,19,stimuli/filler28.jpg,filler,FALSE,None
23,20,stimuli/blank.jpg,blank,FALSE,None
23,21,stimuli/cs2_neg7.jpg,CSUS,FALSE,None
23,22,stimuli/blank.jpg,blank,FALSE,None
23,23,stimuli/filler32.jpg,filler,FALSE,None
23,24,stimuli/filler35.jpg,filler,FALSE,None
23,25,stimuli/filler25.jpg,filler,FALSE,None
23,26,stimuli/filler37.jpg,filler,FALSE,None
23,27,stimuli/filler10.jpg,filler,FALSE,None
23,28,stimuli/filler45.jpg,filler,FALSE,None
23,29,stimuli/filler50.jpg,filler,FALSE,None
23,30,stimuli/blank.jpg,blank,FALSE,None
23,31,stimuli/cs1_pos2.jpg,CSUS,FALSE,None
23,32,stimuli/blank.jpg,blank,FALSE,None
23,33,stimuli/filler11.jpg,filler,FALSE,None
23,34,stimuli/filler24.jpg,filler,FALSE,None
23,35,stimuli/filler4.jpg,filler,FALSE,None
23,36,stimuli/filler17.jpg,filler,FALSE,None
23,37,stimuli/filler15.jpg,filler,FALSE,None
23,38,stimuli/filler30.jpg,filler,FALSE,None
23,39,stimuli/filler40.jpg,filler,FALSE,None
23,40,stimuli/blank.jpg,blank,FALSE,None
23,41,stimuli/cs2_neg5.jpg,CSUS,FALSE,None
23,42,stimuli/blank.jpg,blank,FALSE,None
23,43,stimuli/filler34.jpg,filler,FALSE,None
23,44,stimuli/filler19.jpg,filler,FALSE,None
23,45,stimuli/target4_6.jpg,target,TRUE,space
23,46,stimuli/filler26.jpg,filler,FALSE,None
23,47,stimuli/target4_5.jpg,target,TRUE,space
23,48,stimuli/filler12.jpg,filler,FALSE,None
23,49,stimuli/filler52.jpg,filler,FALSE,None
23,50,stimuli/blank.jpg,blank,FALSE,None
23,51,stimuli/cs1_pos6.jpg,CSUS,FALSE,None
23,52,stimuli/blank.jpg,blank,FALSE,None
23,53,stimuli/target4_10.jpg,target,TRUE,space
23,54,stimuli/filler27.jpg,filler,FALSE,None
23,55,stimuli/filler22.jpg,filler,FALSE,None
23,56,stimuli/filler21.jpg,filler,FALSE,None
23,57,stimuli/filler33.jpg,filler,FALSE,None
23,58,stimuli/filler44.jpg,filler,FALSE,None
23,59,stimuli/filler51.jpg,filler,FALSE,None
23,60,stimuli/blank.jpg,blank,FALSE,None
23,61,stimuli/cs2_neg12.jpg,CSUS,FALSE,None
23,62,stimuli/blank.jpg,blank,FALSE,None
23,63,stimuli/filler6.jpg,filler,FALSE,None
23,64,stimuli/filler16.jpg,filler,FALSE,None
23,65,stimuli/filler20.jpg,filler,FALSE,None
23,66,stimuli/filler2.jpg,filler,FALSE,None
23,67,stimuli/target4_4.jpg,target,TRUE,space
23,68,stimuli/filler31.jpg,filler,FALSE,None
23,69,stimuli/target4_3.jpg,target,TRUE,space
23,70,stimuli/blank.jpg,blank,FALSE,None
23,71,stimuli/cs1_pos19.jpg,CSUS,FALSE,None
23,72,stimuli/blank.jpg,blank,FALSE,None
23,73,stimuli/filler5.jpg,filler,FALSE,None
23,74,stimuli/target4_2.jpg,target,TRUE,space
23,75,stimuli/filler18.jpg,filler,FALSE,None
23,76,stimuli/target4_9.jpg,target,TRUE,space
23,77,stimuli/filler9.jpg,filler,FALSE,None
23,78,stimuli/filler3.jpg,filler,FALSE,None
23,79,stimuli/filler46.jpg,filler,FALSE,None
23,80,stimuli/blank.jpg,blank,FALSE,None
23,81,stimuli/cs2_neg18.jpg,CSUS,FALSE,None
23,82,stimuli/blank.jpg,blank,FALSE,None
23,83,stimuli/filler29.jpg,filler,FALSE,None
23,84,stimuli/target4_8.jpg,target,TRUE,space
23,85,stimuli/filler38.jpg,filler,FALSE,None
23,86,stimuli/target4_1.jpg,target,TRUE,space
