participant,trial_number,evaluation_stimulus,trial_type,left_stimulus,right_stimulus,evaluation_response_indicating_CS1_preferred
131,1,stimuli/evaluation_stimuli_filler_3.jpg,filler,f,t,None
131,2,stimuli/evaluation_stimuli_filler_14.jpg,filler,t,t,None
131,3,stimuli/evaluation_stimuli_CS_7.jpg,CS,f,CS2,e
131,4,stimuli/evaluation_stimuli_filler_8.jpg,filler,t,f,None
131,5,stimuli/evaluation_stimuli_filler_9.jpg,filler,t,t,None
131,6,stimuli/evaluation_stimuli_CS_3.jpg,CS,CS1,t,e
131,7,stimuli/evaluation_stimuli_filler_11.jpg,filler,t,f,None
131,8,stimuli/evaluation_stimuli_filler_13.jpg,filler,t,t,None
131,9,stimuli/evaluation_stimuli_CS_6.jpg,CS,CS2,t,i
131,10,stimuli/evaluation_stimuli_filler_16.jpg,filler,t,t,None
131,11,stimuli/evaluation_stimuli_filler_2.jpg,filler,f,t,None
131,12,stimuli/evaluation_stimuli_CS_5.jpg,CS,CS2,t,i
131,13,stimuli/evaluation_stimuli_filler_20.jpg,filler,t,t,None
131,14,stimuli/evaluation_stimuli_filler_18.jpg,filler,t,f,None
131,15,stimuli/evaluation_stimuli_CS_1.jpg,CS,CS1,CS2,e
131,16,stimuli/evaluation_stimuli_filler_12.jpg,filler,t,t,None
131,17,stimuli/evaluation_stimuli_filler_4.jpg,filler,f,f,None
131,18,stimuli/evaluation_stimuli_CS_4.jpg,CS,CS2,CS1,i
131,19,stimuli/evaluation_stimuli_filler_10.jpg,filler,t,t,None
131,20,stimuli/evaluation_stimuli_filler_19.jpg,filler,t,t,None
131,21,stimuli/evaluation_stimuli_CS_2.jpg,CS,CS1,f,e
131,22,stimuli/evaluation_stimuli_filler_15.jpg,filler,t,f,None
131,23,stimuli/evaluation_stimuli_filler_17.jpg,filler,t,t,None
131,24,stimuli/evaluation_stimuli_CS_9.jpg,CS,t,CS1,i
131,25,stimuli/evaluation_stimuli_filler_1.jpg,filler,f,t,None
131,26,stimuli/evaluation_stimuli_filler_5.jpg,filler,f,t,None
131,27,stimuli/evaluation_stimuli_CS_10.jpg,CS,t,CS2,e
131,28,stimuli/evaluation_stimuli_filler_7.jpg,filler,t,f,None
131,29,stimuli/evaluation_stimuli_filler_6.jpg,filler,f,t,None
131,30,stimuli/evaluation_stimuli_CS_8.jpg,CS,t,CS1,i
