participant,trial_number,evaluation_stimulus,trial_type,left_stimulus,right_stimulus,evaluation_response_indicating_CS1_preferred
203,1,stimuli/evaluation_stimuli_filler_15.jpg,filler,t,f,None
203,2,stimuli/evaluation_stimuli_filler_11.jpg,filler,t,f,None
203,3,stimuli/evaluation_stimuli_CS_9.jpg,CS,t,CS1,i
203,4,stimuli/evaluation_stimuli_filler_3.jpg,filler,f,t,None
203,5,stimuli/evaluation_stimuli_filler_18.jpg,filler,t,f,None
203,6,stimuli/evaluation_stimuli_CS_1.jpg,CS,CS1,CS2,e
203,7,stimuli/evaluation_stimuli_filler_17.jpg,filler,t,t,None
203,8,stimuli/evaluation_stimuli_filler_6.jpg,filler,f,t,None
203,9,stimuli/evaluation_stimuli_CS_10.jpg,CS,t,CS2,e
203,10,stimuli/evaluation_stimuli_filler_10.jpg,filler,t,t,None
203,11,stimuli/evaluation_stimuli_filler_9.jpg,filler,t,t,None
203,12,stimuli/evaluation_stimuli_CS_2.jpg,CS,CS1,f,e
203,13,stimuli/evaluation_stimuli_filler_16.jpg,filler,t,t,None
203,14,stimuli/evaluation_stimuli_filler_19.jpg,filler,t,t,None
203,15,stimuli/evaluation_stimuli_CS_8.jpg,CS,t,CS1,i
203,16,stimuli/evaluation_stimuli_filler_7.jpg,filler,t,f,None
203,17,stimuli/evaluation_stimuli_filler_1.jpg,filler,f,t,None
203,18,stimuli/evaluation_stimuli_CS_7.jpg,CS,f,CS2,e
203,19,stimuli/evaluation_stimuli_filler_2.jpg,filler,f,t,None
203,20,stimuli/evaluation_stimuli_filler_13.jpg,filler,t,t,None
203,21,stimuli/evaluation_stimuli_CS_4.jpg,CS,CS2,CS1,i
203,22,stimuli/evaluation_stimuli_filler_8.jpg,filler,t,f,None
203,23,stimuli/evaluation_stimuli_filler_5.jpg,filler,f,t,None
203,24,stimuli/evaluation_stimuli_CS_3.jpg,CS,CS1,t,e
203,25,stimuli/evaluation_stimuli_filler_14.jpg,filler,t,t,None
203,26,stimuli/evaluation_stimuli_filler_4.jpg,filler,f,f,None
203,27,stimuli/evaluation_stimuli_CS_6.jpg,CS,CS2,t,i
203,28,stimuli/evaluation_stimuli_filler_20.jpg,filler,t,t,None
203,29,stimuli/evaluation_stimuli_filler_12.jpg,filler,t,t,None
203,30,stimuli/evaluation_stimuli_CS_5.jpg,CS,CS2,t,i
