participant,trial_number,stimulus,trial_type,target_trial,surveillance_correct_response
13,1,stimuli/filler19.jpg,filler,FALSE,None
13,2,stimuli/filler32.jpg,filler,FALSE,None
13,3,stimuli/target1_8.jpg,target,TRUE,space
13,4,stimuli/filler16.jpg,filler,FALSE,None
13,5,stimuli/filler42.jpg,filler,FALSE,None
13,6,stimuli/target1_9.jpg,target,TRUE,space
13,7,stimuli/filler14.jpg,filler,FALSE,None
13,8,stimuli/filler2.jpg,filler,FALSE,None
13,9,stimuli/filler36.jpg,filler,FALSE,None
13,10,stimuli/blank.jpg,blank,FALSE,None
13,11,stimuli/cs1_pos3.jpg,CSUS,FALSE,None
13,12,stimuli/blank.jpg,blank,FALSE,None
13,13,stimuli/filler7.jpg,filler,FALSE,None
13,14,stimuli/filler17.jpg,filler,FALSE,None
13,15,stimuli/filler6.jpg,filler,FALSE,None
13,16,stimuli/target1_3.jpg,target,TRUE,space
13,17,stimuli/filler51.jpg,filler,FALSE,None
13,18,stimuli/filler33.jpg,filler,FALSE,None
13,19,stimuli/filler12.jpg,filler,FALSE,None
13,20,stimuli/blank.jpg,blank,FALSE,None
13,21,stimuli/cs2_neg13.jpg,CSUS,FALSE,None
13,22,stimuli/blank.jpg,blank,FALSE,None
13,23,stimuli/filler35.jpg,filler,FALSE,None
13,24,stimuli/filler30.jpg,filler,FALSE,None
13,25,stimuli/filler46.jpg,filler,FALSE,None
13,26,stimuli/filler5.jpg,filler,FALSE,None
13,27,stimuli/filler41.jpg,filler,FALSE,None
13,28,stimuli/filler25.jpg,filler,FALSE,None
13,29,stimuli/filler23.jpg,filler,FALSE,None
13,30,stimuli/blank.jpg,blank,FALSE,None
13,31,stimuli/cs1_pos12.jpg,CSUS,FALSE,None
13,32,stimuli/blank.jpg,blank,FALSE,None
13,33,stimuli/filler26.jpg,filler,FALSE,None
13,34,stimuli/filler44.jpg,filler,FALSE,None
13,35,stimuli/filler27.jpg,filler,FALSE,None
13,36,stimuli/filler9.jpg,filler,FALSE,None
13,37,stimuli/filler4.jpg,filler,FALSE,None
13,38,stimuli/filler31.jpg,filler,FALSE,None
13,39,stimuli/filler24.jpg,filler,FALSE,None
13,40,stimuli/blank.jpg,blank,FALSE,None
13,41,stimuli/cs2_neg9.jpg,CSUS,FALSE,None
13,42,stimuli/blank.jpg,blank,FALSE,None
13,43,stimuli/filler22.jpg,filler,FALSE,None
13,44,stimuli/filler40.jpg,filler,FALSE,None
13,45,stimuli/filler28.jpg,filler,FALSE,None
13,46,stimuli/filler38.jpg,filler,FALSE,None
13,47,stimuli/target1_5.jpg,target,TRUE,space
13,48,stimuli/filler52.jpg,filler,FALSE,None
13,49,stimuli/filler50.jpg,filler,FALSE,None
13,50,stimuli/blank.jpg,blank,FALSE,None
13,51,stimuli/cs1_pos17.jpg,CSUS,FALSE,None
13,52,stimuli/blank.jpg,blank,FALSE,None
13,53,stimuli/target1_2.jpg,target,TRUE,space
13,54,stimuli/filler29.jpg,filler,FALSE,None
13,55,stimuli/filler10.jpg,filler,FALSE,None
13,56,stimuli/filler47.jpg,filler,FALSE,None
13,57,stimuli/target1_10.jpg,target,TRUE,space
13,58,stimuli/filler34.jpg,filler,FALSE,None
13,59,stimuli/filler45.jpg,filler,FALSE,None
13,60,stimuli/blank.jpg,blank,FALSE,None
13,61,stimuli/cs2_neg11.jpg,CSUS,FALSE,None
13,62,stimuli/blank.jpg,blank,FALSE,None
13,63,stimuli/filler20.jpg,filler,FALSE,None
13,64,stimuli/filler48.jpg,filler,FALSE,None
13,65,stimuli/filler11.jpg,filler,FALSE,None
13,66,stimuli/filler3.jpg,filler,FALSE,None
13,67,stimuli/filler49.jpg,filler,FALSE,None
13,68,stimuli/target1_7.jpg,target,TRUE,space
13,69,stimuli/filler18.jpg,filler,FALSE,None
13,70,stimuli/blank.jpg,blank,FALSE,None
13,71,stimuli/cs1_pos12.jpg,CSUS,FALSE,None
13,72,stimuli/blank.jpg,blank,FALSE,None
13,73,stimuli/filler8.jpg,filler,FALSE,None
13,74,stimuli/target1_4.jpg,target,TRUE,space
13,75,stimuli/target1_6.jpg,target,TRUE,space
13,76,stimuli/filler43.jpg,filler,FALSE,None
13,77,stimuli/filler15.jpg,filler,FALSE,None
13,78,stimuli/filler13.jpg,filler,FALSE,None
13,79,stimuli/target1_1.jpg,target,TRUE,space
13,80,stimuli/blank.jpg,blank,FALSE,None
13,81,stimuli/cs2_neg20.jpg,CSUS,FALSE,None
13,82,stimuli/blank.jpg,blank,FALSE,None
13,83,stimuli/filler37.jpg,filler,FALSE,None
13,84,stimuli/filler39.jpg,filler,FALSE,None
13,85,stimuli/filler21.jpg,filler,FALSE,None
13,86,stimuli/filler1.jpg,filler,FALSE,None
